DEDUPLICATION REPORT (DISCARDED FILES)
========================================
Total Files Discarded: 3974
Breakdown by Source:
  - EXP_BEST: 0
  - EXP_OTHER: 3929
  - AF_TRIMMED: 0
  - AF_RAW: 45

Detailed List:
PDB_ID	Source	Folder
6VR1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8T9G	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
5DEF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6F1W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PWO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FS9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UH6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IIL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4JR0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2BP1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4L31	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ZVY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TWH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3VZC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6W0Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8I0C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3JQL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3UD8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1W9E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8OX5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5E6B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B4B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PYP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2FK3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1S1G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1D4W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5UO3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6ITU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NKG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6X9J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4XKI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GHD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3DOW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WY3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1MU9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HPH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SL6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1CI4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1J55	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IOI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FUG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7WQM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8JN8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4WO1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ITM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1FBY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6L72	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NNA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9H8C	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
1NF1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PX5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IBP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7BRT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NR0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3JSW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8P9C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3G2V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5SVE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1VZO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2YIY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CRG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3A4P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4GDO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4F59	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B44	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8WWK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9B3N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1A1B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3UD7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2P1H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1A1E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QQE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3N2Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QL7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3DYN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HKN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TO6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6QTG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8P5L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8XE7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6OB6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7BFZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4AYT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MV5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CD0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8V9D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3KN6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PYS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BUW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BFP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2D06	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NGQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4F6S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PO8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2E2X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O1E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4P4D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2GPV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8EI7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7WQR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FJ5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U3S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5UO2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FQ1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IFO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QGP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PVE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IN5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TZ3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4FU6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2CJW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3R58	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8TB9	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
5IJR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3PZZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2W8P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4AGP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SIP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3OAP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NGM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2V1X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1BND	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RL4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FCR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2RFN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3D07	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6DLO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RV6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AR2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8AAI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MDG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4WKI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7TS7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1LE2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FQR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5G4M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NFT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2FOJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4CT7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3R7M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8PJK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8A9G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CDA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9C6V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3E8D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4L3O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3I4B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4JPS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5MYX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PZC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FNH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ERV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6LVM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2FCF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6U3D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1VJY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6LN5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OBS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DQ8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7WY0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3E46	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8FGK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O4G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U2X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QXG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8GW3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8STW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2J32	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3JDW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2A41	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3B2Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3W8H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5MQV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HBY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3D6F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5XQX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PX6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6K3A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NNM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1KMC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3UD2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3H1Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4U43	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5H17	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BSP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7F1G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2Y3J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9B8K	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
4QAL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PYT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HET	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3NMW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5KXA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6ZQS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NDF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3PE4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3E94	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3PG7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HHR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MS4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7USE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4H7C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3DTX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZXZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1R0D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7ZHQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ZP5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2C0M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7KL5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2XH5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6W4R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1ZQ5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7UFZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7U9U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8AX8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3JSI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QGM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5MS3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HR2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1LS6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1SYQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2A1T	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4E3B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8BAV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PTB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7MSD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O9V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3OJM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5M7M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5DY5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3F82	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8WZN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ASZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BAV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6Y18	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZH8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ZVQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WFH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6N0O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OXN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6I7Q	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6QCN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6TL7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2V5E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FZT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5HOB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CC6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7UVJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PX8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NGB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RWX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2XEG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8YHF	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
3U6H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RU8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WGX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1D0G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FSR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3O10	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3TAX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6B98	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6A5Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7W9K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QH2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6S9Q	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HEV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WQI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7TS4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FB1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SKJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FJB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1G1U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BI0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QHA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4M8E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CQA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2OS9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3N00	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1JT7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HCZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8P3K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3W4I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FYQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2BIM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1M5I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NXC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PNG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O48	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FJE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TZC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TO5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7YM8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1K5V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2ADY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4LQG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NW9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FSL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4TJU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RWI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6F2U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TOB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5LYQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QGY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PXU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IC4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4FYQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6OD5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3L7U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3VP3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5E8S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8C2Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BSO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1S2A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PCL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8B4Q	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FT5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8FGH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
