FINAL SELECTION REPORT
========================================
Total Unique Structures: 21240
Breakdown by Source:
  - EXP_BEST: 7473
  - EXP_OTHER: 12438
  - AF_TRIMMED: 1131
  - AF_RAW: 198

Detailed List:
PDB_ID	Source	Original_File
7V47	EXP_BEST	clean_7V47.pdb
4PFC	EXP_BEST	clean_4PFC.pdb
8SZI	EXP_BEST	clean_8SZI.pdb
3R7S	EXP_BEST	clean_3R7S.pdb
7N7J	EXP_BEST	clean_7N7J.pdb
6GN1	EXP_BEST	clean_6GN1.pdb
6HK7	EXP_BEST	clean_6HK7.pdb
1RW8	EXP_BEST	clean_1RW8.pdb
3UD1	EXP_BEST	clean_3UD1.pdb
1HCT	EXP_BEST	clean_1HCT.pdb
7VKE	EXP_BEST	clean_7VKE.pdb
5G4N	EXP_BEST	clean_5G4N.pdb
7KSK	EXP_BEST	clean_7KSK.pdb
7NRQ	EXP_BEST	clean_7NRQ.pdb
4L7G	EXP_BEST	clean_4L7G.pdb
6XJO	EXP_BEST	clean_6XJO.pdb
4K33	EXP_BEST	clean_4K33.pdb
3L38	EXP_BEST	clean_3L38.pdb
5MP3	EXP_BEST	clean_5MP3.pdb
4AHF	EXP_BEST	clean_4AHF.pdb
2CXK	EXP_BEST	clean_2CXK.pdb
6HMX	EXP_BEST	clean_6HMX.pdb
5JRT	EXP_BEST	clean_5JRT.pdb
4QBV	EXP_BEST	clean_4QBV.pdb
1EVT	EXP_BEST	clean_1EVT.pdb
8Q1K	EXP_BEST	clean_8Q1K.pdb
6B96	EXP_BEST	clean_6B96.pdb
5QD0	EXP_BEST	clean_5QD0.pdb
3F6Y	EXP_BEST	clean_3F6Y.pdb
4X3O	EXP_BEST	clean_4X3O.pdb
5PWG	EXP_BEST	clean_5PWG.pdb
7JT4	EXP_BEST	clean_7JT4.pdb
6S40	EXP_BEST	clean_6S40.pdb
4CKV	EXP_BEST	clean_4CKV.pdb
2RMY	EXP_BEST	clean_2RMY.pdb
6GFZ	EXP_BEST	clean_6GFZ.pdb
5SJU	EXP_BEST	clean_5SJU.pdb
8UHB	EXP_BEST	clean_8UHB.pdb
2V70	EXP_BEST	clean_2V70.pdb
4W9C	EXP_BEST	clean_4W9C.pdb
8G21	EXP_BEST	clean_8G21.pdb
2ZJM	EXP_BEST	clean_2ZJM.pdb
1ZY3	EXP_BEST	clean_1ZY3.pdb
3TWR	EXP_BEST	clean_3TWR.pdb
7OBK	EXP_BEST	clean_7OBK.pdb
5SEG	EXP_BEST	clean_5SEG.pdb
5PYX	EXP_BEST	clean_5PYX.pdb
3I9M	EXP_BEST	clean_3I9M.pdb
5SK4	EXP_BEST	clean_5SK4.pdb
1VFE	EXP_BEST	clean_1VFE.pdb
6GZM	EXP_BEST	clean_6GZM.pdb
4X34	EXP_BEST	clean_4X34.pdb
6I66	EXP_BEST	clean_6I66.pdb
1LM8	EXP_BEST	clean_1LM8.pdb
4AOH	EXP_BEST	clean_4AOH.pdb
6WOH	EXP_BEST	clean_6WOH.pdb
7TUB	EXP_BEST	clean_7TUB.pdb
8SEL	EXP_BEST	clean_8SEL.pdb
7D5B	EXP_BEST	clean_7D5B.pdb
5CBY	EXP_BEST	clean_5CBY.pdb
3HMM	EXP_BEST	clean_3HMM.pdb
1BY4	EXP_BEST	clean_1BY4.pdb
7WMC	EXP_BEST	clean_7WMC.pdb
4U8Z	EXP_BEST	clean_4U8Z.pdb
3MFR	EXP_BEST	clean_3MFR.pdb
3I97	EXP_BEST	clean_3I97.pdb
4LJX	EXP_BEST	clean_4LJX.pdb
5IA2	EXP_BEST	clean_5IA2.pdb
7PC8	EXP_BEST	clean_7PC8.pdb
7NBM	EXP_BEST	clean_7NBM.pdb
3UFY	EXP_BEST	clean_3UFY.pdb
4WN1	EXP_BEST	clean_4WN1.pdb
7QWM	EXP_BEST	clean_7QWM.pdb
7MFE	EXP_BEST	clean_7MFE.pdb
8XOI	EXP_BEST	clean_8XOI.pdb
1TIJ	EXP_BEST	clean_1TIJ.pdb
8ZD1	EXP_BEST	clean_8ZD1.pdb
4RMC	EXP_BEST	clean_4RMC.pdb
5AXQ	EXP_BEST	clean_5AXQ.pdb
7A2K	EXP_BEST	clean_7A2K.pdb
1NAU	EXP_BEST	clean_1NAU.pdb
8JZM	EXP_BEST	clean_8JZM.pdb
5PZ1	EXP_BEST	clean_5PZ1.pdb
8ZMY	EXP_BEST	clean_8ZMY.pdb
7UL5	EXP_BEST	clean_7UL5.pdb
8ZPM	EXP_BEST	clean_8ZPM.pdb
1POD	EXP_BEST	clean_1POD.pdb
4LTE	EXP_BEST	clean_4LTE.pdb
4PTE	EXP_BEST	clean_4PTE.pdb
5XJL	EXP_BEST	clean_5XJL.pdb
5SDZ	EXP_BEST	clean_5SDZ.pdb
5K5X	EXP_BEST	clean_5K5X.pdb
7B3K	EXP_BEST	clean_7B3K.pdb
5L36	EXP_BEST	clean_5L36.pdb
3GHW	EXP_BEST	clean_3GHW.pdb
8BDM	EXP_BEST	clean_8BDM.pdb
8XQJ	EXP_BEST	clean_8XQJ.pdb
6H2U	EXP_BEST	clean_6H2U.pdb
8IT6	EXP_BEST	clean_8IT6.pdb
7B6F	EXP_BEST	clean_7B6F.pdb
7BYL	EXP_BEST	clean_7BYL.pdb
8E59	EXP_BEST	clean_8E59.pdb
5SGS	EXP_BEST	clean_5SGS.pdb
3IKN	EXP_BEST	clean_3IKN.pdb
7B12	EXP_BEST	clean_7B12.pdb
4G9C	EXP_BEST	clean_4G9C.pdb
5PXI	EXP_BEST	clean_5PXI.pdb
3LBS	EXP_BEST	clean_3LBS.pdb
2P7A	EXP_BEST	clean_2P7A.pdb
6HOG	EXP_BEST	clean_6HOG.pdb
8RQD	EXP_BEST	clean_8RQD.pdb
5UWW	EXP_BEST	clean_5UWW.pdb
2L0P	EXP_BEST	clean_2L0P.pdb
3NSH	EXP_BEST	clean_3NSH.pdb
3QBH	EXP_BEST	clean_3QBH.pdb
3MSH	EXP_BEST	clean_3MSH.pdb
3IIM	EXP_BEST	clean_3IIM.pdb
6ATE	EXP_BEST	clean_6ATE.pdb
2JBK	EXP_BEST	clean_2JBK.pdb
8D3K	EXP_BEST	clean_8D3K.pdb
6GK7	EXP_BEST	clean_6GK7.pdb
3N6W	EXP_BEST	clean_3N6W.pdb
2QLB	EXP_BEST	clean_2QLB.pdb
9L3W	EXP_BEST	clean_9L3W.pdb
8RPT	EXP_BEST	clean_8RPT.pdb
5T7L	EXP_BEST	clean_5T7L.pdb
4F7J	EXP_BEST	clean_4F7J.pdb
7FSN	EXP_BEST	clean_7FSN.pdb
2N4V	EXP_BEST	clean_2N4V.pdb
1RGU	EXP_BEST	clean_1RGU.pdb
8AEX	EXP_BEST	clean_8AEX.pdb
1UN5	EXP_BEST	clean_1UN5.pdb
7WQS	EXP_BEST	clean_7WQS.pdb
2DKO	EXP_BEST	clean_2DKO.pdb
7UAM	EXP_BEST	clean_7UAM.pdb
1PBU	EXP_BEST	clean_1PBU.pdb
4W9J	EXP_BEST	clean_4W9J.pdb
8ITB	EXP_BEST	clean_8ITB.pdb
2HZR	EXP_BEST	clean_2HZR.pdb
8BZL	EXP_BEST	clean_8BZL.pdb
8BYN	EXP_BEST	clean_8BYN.pdb
5SJB	EXP_BEST	clean_5SJB.pdb
2Q9X	EXP_BEST	clean_2Q9X.pdb
5SIT	EXP_BEST	clean_5SIT.pdb
9DQJ	EXP_BEST	clean_9DQJ.pdb
3HCM	EXP_BEST	clean_3HCM.pdb
2YWK	EXP_BEST	clean_2YWK.pdb
4PTC	EXP_BEST	clean_4PTC.pdb
3Q0R	EXP_BEST	clean_3Q0R.pdb
6CIC	EXP_BEST	clean_6CIC.pdb
7WR6	EXP_BEST	clean_7WR6.pdb
5QD4	EXP_BEST	clean_5QD4.pdb
3S97	EXP_BEST	clean_3S97.pdb
2LP2	EXP_BEST	clean_2LP2.pdb
9BIP	EXP_BEST	clean_9BIP.pdb
1MQB	EXP_BEST	clean_1MQB.pdb
4H1E	EXP_BEST	clean_4H1E.pdb
4OC2	EXP_BEST	clean_4OC2.pdb
5R66	EXP_BEST	clean_5R66.pdb
1YJX	EXP_BEST	clean_1YJX.pdb
3PTG	EXP_BEST	clean_3PTG.pdb
5YA5	EXP_BEST	clean_5YA5.pdb
5VUZ	EXP_BEST	clean_5VUZ.pdb
1UEN	EXP_BEST	clean_1UEN.pdb
3VEU	EXP_BEST	clean_3VEU.pdb
2P1U	EXP_BEST	clean_2P1U.pdb
4AJY	EXP_BEST	clean_4AJY.pdb
8RI9	EXP_BEST	clean_8RI9.pdb
3DLQ	EXP_BEST	clean_3DLQ.pdb
3Q92	EXP_BEST	clean_3Q92.pdb
3U3J	EXP_BEST	clean_3U3J.pdb
2VAJ	EXP_BEST	clean_2VAJ.pdb
1Q3W	EXP_BEST	clean_1Q3W.pdb
5IKC	EXP_BEST	clean_5IKC.pdb
1V18	EXP_BEST	clean_1V18.pdb
7Z0K	EXP_BEST	clean_7Z0K.pdb
6RCH	EXP_BEST	clean_6RCH.pdb
8FF3	EXP_BEST	clean_8FF3.pdb
6L1F	EXP_BEST	clean_6L1F.pdb
3PMR	EXP_BEST	clean_3PMR.pdb
6HB9	EXP_BEST	clean_6HB9.pdb
9CXA	EXP_BEST	clean_9CXA.pdb
5SGB	EXP_BEST	clean_5SGB.pdb
5PZH	EXP_BEST	clean_5PZH.pdb
7EZM	EXP_BEST	clean_7EZM.pdb
6OQ3	EXP_BEST	clean_6OQ3.pdb
4WNO	EXP_BEST	clean_4WNO.pdb
1B3J	EXP_BEST	clean_1B3J.pdb
8H9F	EXP_BEST	clean_8H9F.pdb
1ICE	EXP_BEST	clean_1ICE.pdb
7S8M	EXP_BEST	clean_7S8M.pdb
6NPZ	EXP_BEST	clean_6NPZ.pdb
7B46	EXP_BEST	clean_7B46.pdb
3MFU	EXP_BEST	clean_3MFU.pdb
5Y4F	EXP_BEST	clean_5Y4F.pdb
2EE6	EXP_BEST	clean_2EE6.pdb
5C2A	EXP_BEST	clean_5C2A.pdb
4BU9	EXP_BEST	clean_4BU9.pdb
8UQR	EXP_BEST	clean_8UQR.pdb
2F3E	EXP_BEST	clean_2F3E.pdb
4X0T	EXP_BEST	clean_4X0T.pdb
3IIJ	EXP_BEST	clean_3IIJ.pdb
5IC6	EXP_BEST	clean_5IC6.pdb
7QVC	EXP_BEST	clean_7QVC.pdb
5PXF	EXP_BEST	clean_5PXF.pdb
6SDY	EXP_BEST	clean_6SDY.pdb
4UWY	EXP_BEST	clean_4UWY.pdb
6X3T	EXP_BEST	clean_6X3T.pdb
3QRD	EXP_BEST	clean_3QRD.pdb
8QLS	EXP_BEST	clean_8QLS.pdb
8JTT	EXP_BEST	clean_8JTT.pdb
6Q7D	EXP_BEST	clean_6Q7D.pdb
3B9U	EXP_BEST	clean_3B9U.pdb
4HLH	EXP_BEST	clean_4HLH.pdb
3CRH	EXP_BEST	clean_3CRH.pdb
2HBQ	EXP_BEST	clean_2HBQ.pdb
6NK4	EXP_BEST	clean_6NK4.pdb
6DHC	EXP_BEST	clean_6DHC.pdb
8T33	EXP_BEST	clean_8T33.pdb
2YBG	EXP_BEST	clean_2YBG.pdb
2CPQ	EXP_BEST	clean_2CPQ.pdb
1FXL	EXP_BEST	clean_1FXL.pdb
3TZM	EXP_BEST	clean_3TZM.pdb
5PZ3	EXP_BEST	clean_5PZ3.pdb
3U11	EXP_BEST	clean_3U11.pdb
5SKU	EXP_BEST	clean_5SKU.pdb
9D58	EXP_BEST	clean_9D58.pdb
4HDQ	EXP_BEST	clean_4HDQ.pdb
4J22	EXP_BEST	clean_4J22.pdb
7XO3	EXP_BEST	clean_7XO3.pdb
3UQP	EXP_BEST	clean_3UQP.pdb
4U30	EXP_BEST	clean_4U30.pdb
3HW1	EXP_BEST	clean_3HW1.pdb
8ID8	EXP_BEST	clean_8ID8.pdb
5QQD	EXP_BEST	clean_5QQD.pdb
4BJB	EXP_BEST	clean_4BJB.pdb
5ELR	EXP_BEST	clean_5ELR.pdb
1KM7	EXP_BEST	clean_1KM7.pdb
1YH3	EXP_BEST	clean_1YH3.pdb
4N00	EXP_BEST	clean_4N00.pdb
2IPU	EXP_BEST	clean_2IPU.pdb
6W7J	EXP_BEST	clean_6W7J.pdb
8XJK	EXP_BEST	clean_8XJK.pdb
7K0V	EXP_BEST	clean_7K0V.pdb
2D0J	EXP_BEST	clean_2D0J.pdb
7A2P	EXP_BEST	clean_7A2P.pdb
4QU5	EXP_BEST	clean_4QU5.pdb
4KBN	EXP_BEST	clean_4KBN.pdb
8CTE	EXP_BEST	clean_8CTE.pdb
3SJF	EXP_BEST	clean_3SJF.pdb
5F09	EXP_BEST	clean_5F09.pdb
8CSL	EXP_BEST	clean_8CSL.pdb
5UHP	EXP_BEST	clean_5UHP.pdb
4L7H	EXP_BEST	clean_4L7H.pdb
5TP0	EXP_BEST	clean_5TP0.pdb
4IVS	EXP_BEST	clean_4IVS.pdb
8DD2	EXP_BEST	clean_8DD2.pdb
5SJN	EXP_BEST	clean_5SJN.pdb
4MSA	EXP_BEST	clean_4MSA.pdb
6UHS	EXP_BEST	clean_6UHS.pdb
2LOT	EXP_BEST	clean_2LOT.pdb
2R9S	EXP_BEST	clean_2R9S.pdb
8VS6	EXP_BEST	clean_8VS6.pdb
2EVA	EXP_BEST	clean_2EVA.pdb
4RMI	EXP_BEST	clean_4RMI.pdb
3LNK	EXP_BEST	clean_3LNK.pdb
2KGR	EXP_BEST	clean_2KGR.pdb
1O4L	EXP_BEST	clean_1O4L.pdb
4XYF	EXP_BEST	clean_4XYF.pdb
3QO0	EXP_BEST	clean_3QO0.pdb
3ZRC	EXP_BEST	clean_3ZRC.pdb
5M9T	EXP_BEST	clean_5M9T.pdb
8ZQO	EXP_BEST	clean_8ZQO.pdb
1YC5	EXP_BEST	clean_1YC5.pdb
8ITD	EXP_BEST	clean_8ITD.pdb
1Y2A	EXP_BEST	clean_1Y2A.pdb
2EWP	EXP_BEST	clean_2EWP.pdb
2COI	EXP_BEST	clean_2COI.pdb
8OHP	EXP_BEST	clean_8OHP.pdb
1YJU	EXP_BEST	clean_1YJU.pdb
2PVW	EXP_BEST	clean_2PVW.pdb
2QMF	EXP_BEST	clean_2QMF.pdb
8XOF	EXP_BEST	clean_8XOF.pdb
5NVW	EXP_BEST	clean_5NVW.pdb
5ANR	EXP_BEST	clean_5ANR.pdb
5PY3	EXP_BEST	clean_5PY3.pdb
6X5Q	EXP_BEST	clean_6X5Q.pdb
8AX6	EXP_BEST	clean_8AX6.pdb
6GKG	EXP_BEST	clean_6GKG.pdb
1XOX	EXP_BEST	clean_1XOX.pdb
4FAM	EXP_BEST	clean_4FAM.pdb
7UJP	EXP_BEST	clean_7UJP.pdb
7Z5X	EXP_BEST	clean_7Z5X.pdb
1O4R	EXP_BEST	clean_1O4R.pdb
3AYU	EXP_BEST	clean_3AYU.pdb
6B9E	EXP_BEST	clean_6B9E.pdb
1HW9	EXP_BEST	clean_1HW9.pdb
5QHB	EXP_BEST	clean_5QHB.pdb
7RTB	EXP_BEST	clean_7RTB.pdb
2RI7	EXP_BEST	clean_2RI7.pdb
7LBQ	EXP_BEST	clean_7LBQ.pdb
2OHM	EXP_BEST	clean_2OHM.pdb
5QH8	EXP_BEST	clean_5QH8.pdb
4ZVT	EXP_BEST	clean_4ZVT.pdb
1H7I	EXP_BEST	clean_1H7I.pdb
6JTZ	EXP_BEST	clean_6JTZ.pdb
6I7R	EXP_BEST	clean_6I7R.pdb
8HQE	EXP_BEST	clean_8HQE.pdb
2GRO	EXP_BEST	clean_2GRO.pdb
3ZZE	EXP_BEST	clean_3ZZE.pdb
7C9I	EXP_BEST	clean_7C9I.pdb
8IKL	EXP_BEST	clean_8IKL.pdb
6WOD	EXP_BEST	clean_6WOD.pdb
7A6E	EXP_BEST	clean_7A6E.pdb
6RPR	EXP_BEST	clean_6RPR.pdb
9BA0	EXP_BEST	clean_9BA0.pdb
3N94	EXP_BEST	clean_3N94.pdb
8FF8	EXP_BEST	clean_8FF8.pdb
3U3K	EXP_BEST	clean_3U3K.pdb
8OL8	EXP_BEST	clean_8OL8.pdb
3DU8	EXP_BEST	clean_3DU8.pdb
3UDR	EXP_BEST	clean_3UDR.pdb
7FSI	EXP_BEST	clean_7FSI.pdb
8G8G	EXP_BEST	clean_8G8G.pdb
3RBU	EXP_BEST	clean_3RBU.pdb
8G05	EXP_BEST	clean_8G05.pdb
6W7K	EXP_BEST	clean_6W7K.pdb
2MQI	EXP_BEST	clean_2MQI.pdb
8WVU	EXP_BEST	clean_8WVU.pdb
8B5X	EXP_BEST	clean_8B5X.pdb
1DJS	EXP_BEST	clean_1DJS.pdb
7CA5	EXP_BEST	clean_7CA5.pdb
1XKT	EXP_BEST	clean_1XKT.pdb
8JLQ	EXP_BEST	clean_8JLQ.pdb
5WRJ	EXP_BEST	clean_5WRJ.pdb
1EG4	EXP_BEST	clean_1EG4.pdb
2HDL	EXP_BEST	clean_2HDL.pdb
8IRV	EXP_BEST	clean_8IRV.pdb
4AGL	EXP_BEST	clean_4AGL.pdb
5Y35	EXP_BEST	clean_5Y35.pdb
2AXM	EXP_BEST	clean_2AXM.pdb
6IPZ	EXP_BEST	clean_6IPZ.pdb
4HQR	EXP_BEST	clean_4HQR.pdb
1O4N	EXP_BEST	clean_1O4N.pdb
3D6M	EXP_BEST	clean_3D6M.pdb
7R5H	EXP_BEST	clean_7R5H.pdb
2GPP	EXP_BEST	clean_2GPP.pdb
5CJF	EXP_BEST	clean_5CJF.pdb
5VBL	EXP_BEST	clean_5VBL.pdb
3H0F	EXP_BEST	clean_3H0F.pdb
3D08	EXP_BEST	clean_3D08.pdb
7BLE	EXP_BEST	clean_7BLE.pdb
5V5C	EXP_BEST	clean_5V5C.pdb
8OYD	EXP_BEST	clean_8OYD.pdb
6GJO	EXP_BEST	clean_6GJO.pdb
8QT3	EXP_BEST	clean_8QT3.pdb
5TZA	EXP_BEST	clean_5TZA.pdb
4WHF	EXP_BEST	clean_4WHF.pdb
5MMS	EXP_BEST	clean_5MMS.pdb
7NBJ	EXP_BEST	clean_7NBJ.pdb
2VNN	EXP_BEST	clean_2VNN.pdb
4APD	EXP_BEST	clean_4APD.pdb
4KE0	EXP_BEST	clean_4KE0.pdb
7KHH	EXP_BEST	clean_7KHH.pdb
2A4D	EXP_BEST	clean_2A4D.pdb
6L6K	EXP_BEST	clean_6L6K.pdb
4B4C	EXP_BEST	clean_4B4C.pdb
7B41	EXP_BEST	clean_7B41.pdb
3UDA	EXP_BEST	clean_3UDA.pdb
1O6K	EXP_BEST	clean_1O6K.pdb
1RM8	EXP_BEST	clean_1RM8.pdb
7QVF	EXP_BEST	clean_7QVF.pdb
8PY3	EXP_BEST	clean_8PY3.pdb
7RMI	EXP_BEST	clean_7RMI.pdb
5WBM	EXP_BEST	clean_5WBM.pdb
3U3O	EXP_BEST	clean_3U3O.pdb
8ILV	EXP_BEST	clean_8ILV.pdb
8QOO	EXP_BEST	clean_8QOO.pdb
6B9F	EXP_BEST	clean_6B9F.pdb
3LRH	EXP_BEST	clean_3LRH.pdb
3HC8	EXP_BEST	clean_3HC8.pdb
7C7J	EXP_BEST	clean_7C7J.pdb
5U5K	EXP_BEST	clean_5U5K.pdb
6IDF	EXP_BEST	clean_6IDF.pdb
1EFN	EXP_BEST	clean_1EFN.pdb
6GGF	EXP_BEST	clean_6GGF.pdb
8BBS	EXP_BEST	clean_8BBS.pdb
6VN7	EXP_BEST	clean_6VN7.pdb
5HD0	EXP_BEST	clean_5HD0.pdb
4EQU	EXP_BEST	clean_4EQU.pdb
1IYT	EXP_BEST	clean_1IYT.pdb
3VP4	EXP_BEST	clean_3VP4.pdb
2BIN	EXP_BEST	clean_2BIN.pdb
4DVF	EXP_BEST	clean_4DVF.pdb
2OR4	EXP_BEST	clean_2OR4.pdb
3A7I	EXP_BEST	clean_3A7I.pdb
8XIO	EXP_BEST	clean_8XIO.pdb
3MS5	EXP_BEST	clean_3MS5.pdb
8QLT	EXP_BEST	clean_8QLT.pdb
4ZRJ	EXP_BEST	clean_4ZRJ.pdb
7UL3	EXP_BEST	clean_7UL3.pdb
7B3J	EXP_BEST	clean_7B3J.pdb
6SK8	EXP_BEST	clean_6SK8.pdb
9C3I	EXP_BEST	clean_9C3I.pdb
3BA7	EXP_BEST	clean_3BA7.pdb
2XRP	EXP_BEST	clean_2XRP.pdb
6KDX	EXP_BEST	clean_6KDX.pdb
2KDP	EXP_BEST	clean_2KDP.pdb
8JD6	EXP_BEST	clean_8JD6.pdb
6B8U	EXP_BEST	clean_6B8U.pdb
4Q59	EXP_BEST	clean_4Q59.pdb
3PS8	EXP_BEST	clean_3PS8.pdb
6PND	EXP_BEST	clean_6PND.pdb
3SHZ	EXP_BEST	clean_3SHZ.pdb
5E2V	EXP_BEST	clean_5E2V.pdb
2O2U	EXP_BEST	clean_2O2U.pdb
4DV9	EXP_BEST	clean_4DV9.pdb
8SZH	EXP_BEST	clean_8SZH.pdb
5ZMD	EXP_BEST	clean_5ZMD.pdb
5HU0	EXP_BEST	clean_5HU0.pdb
3ZBX	EXP_BEST	clean_3ZBX.pdb
4IDO	EXP_BEST	clean_4IDO.pdb
7TYF	EXP_BEST	clean_7TYF.pdb
5VAM	EXP_BEST	clean_5VAM.pdb
2NTD	EXP_BEST	clean_2NTD.pdb
5SFR	EXP_BEST	clean_5SFR.pdb
4BKT	EXP_BEST	clean_4BKT.pdb
3GM1	EXP_BEST	clean_3GM1.pdb
5YGY	EXP_BEST	clean_5YGY.pdb
6IIP	EXP_BEST	clean_6IIP.pdb
4G2L	EXP_BEST	clean_4G2L.pdb
7Z76	EXP_BEST	clean_7Z76.pdb
4PCW	EXP_BEST	clean_4PCW.pdb
6PNH	EXP_BEST	clean_6PNH.pdb
5Y8V	EXP_BEST	clean_5Y8V.pdb
4AT4	EXP_BEST	clean_4AT4.pdb
3IRR	EXP_BEST	clean_3IRR.pdb
8BLB	EXP_BEST	clean_8BLB.pdb
7QGT	EXP_BEST	clean_7QGT.pdb
4QTY	EXP_BEST	clean_4QTY.pdb
7QRY	EXP_BEST	clean_7QRY.pdb
1B68	EXP_BEST	clean_1B68.pdb
6GFY	EXP_BEST	clean_6GFY.pdb
7K6R	EXP_BEST	clean_7K6R.pdb
4GG5	EXP_BEST	clean_4GG5.pdb
8BAN	EXP_BEST	clean_8BAN.pdb
1LIT	EXP_BEST	clean_1LIT.pdb
5QDB	EXP_BEST	clean_5QDB.pdb
6V4F	EXP_BEST	clean_6V4F.pdb
2E44	EXP_BEST	clean_2E44.pdb
7BXU	EXP_BEST	clean_7BXU.pdb
8DZP	EXP_BEST	clean_8DZP.pdb
6WGT	EXP_BEST	clean_6WGT.pdb
6PNA	EXP_BEST	clean_6PNA.pdb
5U5H	EXP_BEST	clean_5U5H.pdb
6C7G	EXP_BEST	clean_6C7G.pdb
2K7D	EXP_BEST	clean_2K7D.pdb
3Q0M	EXP_BEST	clean_3Q0M.pdb
4UP0	EXP_BEST	clean_4UP0.pdb
5I9U	EXP_BEST	clean_5I9U.pdb
7BOT	EXP_BEST	clean_7BOT.pdb
2FK2	EXP_BEST	clean_2FK2.pdb
2K4P	EXP_BEST	clean_2K4P.pdb
3DZJ	EXP_BEST	clean_3DZJ.pdb
4BTK	EXP_BEST	clean_4BTK.pdb
7NHT	EXP_BEST	clean_7NHT.pdb
4P4F	EXP_BEST	clean_4P4F.pdb
3E87	EXP_BEST	clean_3E87.pdb
4PES	EXP_BEST	clean_4PES.pdb
4QU0	EXP_BEST	clean_4QU0.pdb
2J31	EXP_BEST	clean_2J31.pdb
1DZC	EXP_BEST	clean_1DZC.pdb
6R7F	EXP_BEST	clean_6R7F.pdb
6XXC	EXP_BEST	clean_6XXC.pdb
3CQU	EXP_BEST	clean_3CQU.pdb
3TAC	EXP_BEST	clean_3TAC.pdb
5YPO	EXP_BEST	clean_5YPO.pdb
5SJY	EXP_BEST	clean_5SJY.pdb
2CNK	EXP_BEST	clean_2CNK.pdb
1B8K	EXP_BEST	clean_1B8K.pdb
3CU1	EXP_BEST	clean_3CU1.pdb
1DB4	EXP_BEST	clean_1DB4.pdb
8Q97	EXP_BEST	clean_8Q97.pdb
6US0	EXP_BEST	clean_6US0.pdb
2HQQ	EXP_BEST	clean_2HQQ.pdb
5VVO	EXP_BEST	clean_5VVO.pdb
6W7G	EXP_BEST	clean_6W7G.pdb
4UVV	EXP_BEST	clean_4UVV.pdb
3U3P	EXP_BEST	clean_3U3P.pdb
3BUX	EXP_BEST	clean_3BUX.pdb
7OAK	EXP_BEST	clean_7OAK.pdb
6GGB	EXP_BEST	clean_6GGB.pdb
4NM0	EXP_BEST	clean_4NM0.pdb
5HNU	EXP_BEST	clean_5HNU.pdb
6H6B	EXP_BEST	clean_6H6B.pdb
3ODU	EXP_BEST	clean_3ODU.pdb
1YLA	EXP_BEST	clean_1YLA.pdb
1B72	EXP_BEST	clean_1B72.pdb
2CNN	EXP_BEST	clean_2CNN.pdb
8BYU	EXP_BEST	clean_8BYU.pdb
1LXI	EXP_BEST	clean_1LXI.pdb
6NB9	EXP_BEST	clean_6NB9.pdb
6F26	EXP_BEST	clean_6F26.pdb
3UQR	EXP_BEST	clean_3UQR.pdb
3FJ9	EXP_BEST	clean_3FJ9.pdb
5PWV	EXP_BEST	clean_5PWV.pdb
8CZ1	EXP_BEST	clean_8CZ1.pdb
4DZ5	EXP_BEST	clean_4DZ5.pdb
1BZ4	EXP_BEST	clean_1BZ4.pdb
1NTE	EXP_BEST	clean_1NTE.pdb
8DPH	EXP_BEST	clean_8DPH.pdb
4B1C	EXP_BEST	clean_4B1C.pdb
5SHG	EXP_BEST	clean_5SHG.pdb
8WJX	EXP_BEST	clean_8WJX.pdb
5SI8	EXP_BEST	clean_5SI8.pdb
1W2D	EXP_BEST	clean_1W2D.pdb
2LLU	EXP_BEST	clean_2LLU.pdb
3BSB	EXP_BEST	clean_3BSB.pdb
6O4F	EXP_BEST	clean_6O4F.pdb
1ZRH	EXP_BEST	clean_1ZRH.pdb
7UZQ	EXP_BEST	clean_7UZQ.pdb
1FYR	EXP_BEST	clean_1FYR.pdb
4MR8	EXP_BEST	clean_4MR8.pdb
4L02	EXP_BEST	clean_4L02.pdb
3Q0O	EXP_BEST	clean_3Q0O.pdb
7UJS	EXP_BEST	clean_7UJS.pdb
4F7N	EXP_BEST	clean_4F7N.pdb
7VUH	EXP_BEST	clean_7VUH.pdb
7UM6	EXP_BEST	clean_7UM6.pdb
4TWC	EXP_BEST	clean_4TWC.pdb
9K1C	EXP_BEST	clean_9K1C.pdb
3CZT	EXP_BEST	clean_3CZT.pdb
5URV	EXP_BEST	clean_5URV.pdb
2WOT	EXP_BEST	clean_2WOT.pdb
7WU4	EXP_BEST	clean_7WU4.pdb
5SFB	EXP_BEST	clean_5SFB.pdb
5SD6	EXP_BEST	clean_5SD6.pdb
4H1M	EXP_BEST	clean_4H1M.pdb
2JFD	EXP_BEST	clean_2JFD.pdb
7C7G	EXP_BEST	clean_7C7G.pdb
6Q00	EXP_BEST	clean_6Q00.pdb
5AM6	EXP_BEST	clean_5AM6.pdb
6SDD	EXP_BEST	clean_6SDD.pdb
2M9R	EXP_BEST	clean_2M9R.pdb
5SFS	EXP_BEST	clean_5SFS.pdb
1YWJ	EXP_BEST	clean_1YWJ.pdb
4EXG	EXP_BEST	clean_4EXG.pdb
8T99	EXP_BEST	clean_8T99.pdb
2X0U	EXP_BEST	clean_2X0U.pdb
6KPF	EXP_BEST	clean_6KPF.pdb
2FUU	EXP_BEST	clean_2FUU.pdb
8X8L	EXP_BEST	clean_8X8L.pdb
6EJ2	EXP_BEST	clean_6EJ2.pdb
