Filename,Folder,Format,UniProt_ID,PDB_ID,Has_Match_In_Other_Folder
clean_Q96LW9.pdb,AlphaFold,PDB,clean_Q96LW9,N/A,False
clean_Q9Y4A8.pdb,AlphaFold,PDB,clean_Q9Y4A8,N/A,False
clean_Q8WXH5.pdb,AlphaFold,PDB,clean_Q8WXH5,N/A,False
clean_O75170.pdb,AlphaFold,PDB,clean_O75170,N/A,False
clean_Q96P68.pdb,AlphaFold,PDB,clean_Q96P68,N/A,False
clean_Q86WI3.pdb,AlphaFold,PDB,clean_Q86WI3,N/A,False
clean_Q8WXA3.pdb,AlphaFold,PDB,clean_Q8WXA3,N/A,False
clean_Q99819.pdb,AlphaFold,PDB,clean_Q99819,N/A,False
clean_Q8NCN2.pdb,AlphaFold,PDB,clean_Q8NCN2,N/A,False
clean_O75896.pdb,AlphaFold,PDB,clean_O75896,N/A,False
clean_Q6PI25.pdb,AlphaFold,PDB,clean_Q6PI25,N/A,False
clean_Q13564.pdb,AlphaFold,PDB,clean_Q13564,N/A,False
clean_Q8TDS5.pdb,AlphaFold,PDB,clean_Q8TDS5,N/A,False
clean_Q9UQ03.pdb,AlphaFold,PDB,clean_Q9UQ03,N/A,False
clean_P23634.pdb,AlphaFold,PDB,clean_P23634,N/A,False
clean_O95263.pdb,AlphaFold,PDB,clean_O95263,N/A,False
clean_Q92851.pdb,AlphaFold,PDB,clean_Q92851,N/A,False
clean_Q12800.pdb,AlphaFold,PDB,clean_Q12800,N/A,False
clean_Q9BV35.pdb,AlphaFold,PDB,clean_Q9BV35,N/A,False
clean_Q7L3B6.pdb,AlphaFold,PDB,clean_Q7L3B6,N/A,False
clean_P27539.pdb,AlphaFold,PDB,clean_P27539,N/A,False
clean_Q9Y6T7.pdb,AlphaFold,PDB,clean_Q9Y6T7,N/A,False
clean_Q9UHE5.pdb,AlphaFold,PDB,clean_Q9UHE5,N/A,False
clean_P78371.pdb,AlphaFold,PDB,clean_P78371,N/A,False
clean_P34949.pdb,AlphaFold,PDB,clean_P34949,N/A,False
clean_Q7Z434.pdb,AlphaFold,PDB,clean_Q7Z434,N/A,False
clean_Q9BPV8.pdb,AlphaFold,PDB,clean_Q9BPV8,N/A,False
clean_Q13228.pdb,AlphaFold,PDB,clean_Q13228,N/A,False
clean_Q9UHF7.pdb,AlphaFold,PDB,clean_Q9UHF7,N/A,False
clean_P33121.pdb,AlphaFold,PDB,clean_P33121,N/A,False
clean_Q8TD10.pdb,AlphaFold,PDB,clean_Q8TD10,N/A,False
clean_P07602.pdb,AlphaFold,PDB,clean_P07602,N/A,False
clean_Q86SK9.pdb,AlphaFold,PDB,clean_Q86SK9,N/A,False
clean_Q8WU68.pdb,AlphaFold,PDB,clean_Q8WU68,N/A,False
clean_Q99502.pdb,AlphaFold,PDB,clean_Q99502,N/A,False
clean_Q96NL8.pdb,AlphaFold,PDB,clean_Q96NL8,N/A,False
clean_Q9BXX2.pdb,AlphaFold,PDB,clean_Q9BXX2,N/A,False
clean_Q8IWX8.pdb,AlphaFold,PDB,clean_Q8IWX8,N/A,False
clean_P55291.pdb,AlphaFold,PDB,clean_P55291,N/A,False
clean_O43852.pdb,AlphaFold,PDB,clean_O43852,N/A,False
clean_P28370.pdb,AlphaFold,PDB,clean_P28370,N/A,False
clean_Q6X4W1.pdb,AlphaFold,PDB,clean_Q6X4W1,N/A,False
clean_Q8N2F6.pdb,AlphaFold,PDB,clean_Q8N2F6,N/A,False
clean_Q9H3M0.pdb,AlphaFold,PDB,clean_Q9H3M0,N/A,False
clean_Q9NRR5.pdb,AlphaFold,PDB,clean_Q9NRR5,N/A,False
clean_Q96RU7.pdb,AlphaFold,PDB,clean_Q96RU7,N/A,False
clean_O14657.pdb,AlphaFold,PDB,clean_O14657,N/A,False
clean_Q96NT5.pdb,AlphaFold,PDB,clean_Q96NT5,N/A,False
clean_Q9UN71.pdb,AlphaFold,PDB,clean_Q9UN71,N/A,False
clean_Q15111.pdb,AlphaFold,PDB,clean_Q15111,N/A,False
clean_O00142.pdb,AlphaFold,PDB,clean_O00142,N/A,False
clean_Q8NG48.pdb,AlphaFold,PDB,clean_Q8NG48,N/A,False
clean_Q5VWX1.pdb,AlphaFold,PDB,clean_Q5VWX1,N/A,False
clean_Q86UA6.pdb,AlphaFold,PDB,clean_Q86UA6,N/A,False
clean_Q9ULD0.pdb,AlphaFold,PDB,clean_Q9ULD0,N/A,False
clean_P0C869.pdb,AlphaFold,PDB,clean_P0C869,N/A,False
clean_P98153.pdb,AlphaFold,PDB,clean_P98153,N/A,False
clean_Q9P2U7.pdb,AlphaFold,PDB,clean_Q9P2U7,N/A,False
clean_Q8IUH2.pdb,AlphaFold,PDB,clean_Q8IUH2,N/A,False
clean_Q9NRE2.pdb,AlphaFold,PDB,clean_Q9NRE2,N/A,False
clean_Q8TDN1.pdb,AlphaFold,PDB,clean_Q8TDN1,N/A,False
clean_Q9H765.pdb,AlphaFold,PDB,clean_Q9H765,N/A,False
clean_Q7L7X3.pdb,AlphaFold,PDB,clean_Q7L7X3,N/A,False
clean_Q9H015.pdb,AlphaFold,PDB,clean_Q9H015,N/A,False
clean_Q9HBY8.pdb,AlphaFold,PDB,clean_Q9HBY8,N/A,False
clean_Q53GA4.pdb,AlphaFold,PDB,clean_Q53GA4,N/A,False
clean_Q8N5V2.pdb,AlphaFold,PDB,clean_Q8N5V2,N/A,False
clean_P40205.pdb,AlphaFold,PDB,clean_P40205,N/A,False
clean_Q9NUM3.pdb,AlphaFold,PDB,clean_Q9NUM3,N/A,False
clean_Q86VQ1.pdb,AlphaFold,PDB,clean_Q86VQ1,N/A,False
clean_Q9NRA0.pdb,AlphaFold,PDB,clean_Q9NRA0,N/A,False
clean_Q99612.pdb,AlphaFold,PDB,clean_Q99612,N/A,False
clean_Q9BTV5.pdb,AlphaFold,PDB,clean_Q9BTV5,N/A,False
clean_Q9HD89.pdb,AlphaFold,PDB,clean_Q9HD89,N/A,False
clean_Q7M4L6.pdb,AlphaFold,PDB,clean_Q7M4L6,N/A,False
clean_Q9UIK5.pdb,AlphaFold,PDB,clean_Q9UIK5,N/A,False
clean_P55107.pdb,AlphaFold,PDB,clean_P55107,N/A,False
clean_O75808.pdb,AlphaFold,PDB,clean_O75808,N/A,False
clean_P55327.pdb,AlphaFold,PDB,clean_P55327,N/A,False
clean_Q9GZR7.pdb,AlphaFold,PDB,clean_Q9GZR7,N/A,False
clean_Q8IVL0.pdb,AlphaFold,PDB,clean_Q8IVL0,N/A,False
clean_Q6ZMB0.pdb,AlphaFold,PDB,clean_Q6ZMB0,N/A,False
clean_A6NNN8.pdb,AlphaFold,PDB,clean_A6NNN8,N/A,False
clean_Q15319.pdb,AlphaFold,PDB,clean_Q15319,N/A,False
clean_Q9UPY6.pdb,AlphaFold,PDB,clean_Q9UPY6,N/A,False
clean_Q9NZS9.pdb,AlphaFold,PDB,clean_Q9NZS9,N/A,False
clean_Q9NS66.pdb,AlphaFold,PDB,clean_Q9NS66,N/A,False
clean_Q8N7B1.pdb,AlphaFold,PDB,clean_Q8N7B1,N/A,False
clean_O95236.pdb,AlphaFold,PDB,clean_O95236,N/A,False
clean_Q6UWP7.pdb,AlphaFold,PDB,clean_Q6UWP7,N/A,False
clean_Q96DU9.pdb,AlphaFold,PDB,clean_Q96DU9,N/A,False
clean_Q96ST3.pdb,AlphaFold,PDB,clean_Q96ST3,N/A,False
clean_Q96EV8.pdb,AlphaFold,PDB,clean_Q96EV8,N/A,False
clean_Q92954.pdb,AlphaFold,PDB,clean_Q92954,N/A,False
clean_Q8NCL4.pdb,AlphaFold,PDB,clean_Q8NCL4,N/A,False
clean_P55287.pdb,AlphaFold,PDB,clean_P55287,N/A,False
clean_O15466.pdb,AlphaFold,PDB,clean_O15466,N/A,False
clean_O15534.pdb,AlphaFold,PDB,clean_O15534,N/A,False
clean_Q96KR7.pdb,AlphaFold,PDB,clean_Q96KR7,N/A,False
clean_Q8N119.pdb,AlphaFold,PDB,clean_Q8N119,N/A,False
clean_Q9H2A9.pdb,AlphaFold,PDB,clean_Q9H2A9,N/A,False
clean_Q7Z6R9.pdb,AlphaFold,PDB,clean_Q7Z6R9,N/A,False
clean_Q9NWK9.pdb,AlphaFold,PDB,clean_Q9NWK9,N/A,False
clean_O95232.pdb,AlphaFold,PDB,clean_O95232,N/A,False
clean_P52823.pdb,AlphaFold,PDB,clean_P52823,N/A,False
clean_Q15173.pdb,AlphaFold,PDB,clean_Q15173,N/A,False
clean_Q7Z3S7.pdb,AlphaFold,PDB,clean_Q7Z3S7,N/A,False
clean_Q8NG41.pdb,AlphaFold,PDB,clean_Q8NG41,N/A,False
clean_O14910.pdb,AlphaFold,PDB,clean_O14910,N/A,False
clean_Q9BZG2.pdb,AlphaFold,PDB,clean_Q9BZG2,N/A,False
clean_O95073.pdb,AlphaFold,PDB,clean_O95073,N/A,False
clean_O95185.pdb,AlphaFold,PDB,clean_O95185,N/A,False
clean_Q96S99.pdb,AlphaFold,PDB,clean_Q96S99,N/A,False
clean_O75363.pdb,AlphaFold,PDB,clean_O75363,N/A,False
clean_O14795.pdb,AlphaFold,PDB,clean_O14795,N/A,False
clean_P22310.pdb,AlphaFold,PDB,clean_P22310,N/A,False
clean_Q9BRP4.pdb,AlphaFold,PDB,clean_Q9BRP4,N/A,False
clean_O43174.pdb,AlphaFold,PDB,clean_O43174,N/A,False
clean_Q5JXC2.pdb,AlphaFold,PDB,clean_Q5JXC2,N/A,False
clean_Q9H7N4.pdb,AlphaFold,PDB,clean_Q9H7N4,N/A,False
clean_Q8NHU3.pdb,AlphaFold,PDB,clean_Q8NHU3,N/A,False
clean_Q9Y6A1.pdb,AlphaFold,PDB,clean_Q9Y6A1,N/A,False
clean_P41222.pdb,AlphaFold,PDB,clean_P41222,N/A,False
clean_Q96QS3.pdb,AlphaFold,PDB,clean_Q96QS3,N/A,False
clean_Q9UGQ3.pdb,AlphaFold,PDB,clean_Q9UGQ3,N/A,False
clean_Q8N135.pdb,AlphaFold,PDB,clean_Q8N135,N/A,False
clean_Q13495.pdb,AlphaFold,PDB,clean_Q13495,N/A,False
clean_Q9UK76.pdb,AlphaFold,PDB,clean_Q9UK76,N/A,False
clean_P38936.pdb,AlphaFold,PDB,clean_P38936,N/A,False
clean_Q9NRG0.pdb,AlphaFold,PDB,clean_Q9NRG0,N/A,False
clean_Q6P2S7.pdb,AlphaFold,PDB,clean_Q6P2S7,N/A,False
clean_Q6ZN04.pdb,AlphaFold,PDB,clean_Q6ZN04,N/A,False
clean_Q5VV67.pdb,AlphaFold,PDB,clean_Q5VV67,N/A,False
clean_O43301.pdb,AlphaFold,PDB,clean_O43301,N/A,False
clean_Q9NX40.pdb,AlphaFold,PDB,clean_Q9NX40,N/A,False
clean_O15266.pdb,AlphaFold,PDB,clean_O15266,N/A,False
clean_Q9NXH9.pdb,AlphaFold,PDB,clean_Q9NXH9,N/A,False
clean_Q92766.pdb,AlphaFold,PDB,clean_Q92766,N/A,False
clean_P98168.pdb,AlphaFold,PDB,clean_P98168,N/A,False
clean_Q9UPP2.pdb,AlphaFold,PDB,clean_Q9UPP2,N/A,False
clean_Q9GZV7.pdb,AlphaFold,PDB,clean_Q9GZV7,N/A,False
clean_P61952.pdb,AlphaFold,PDB,clean_P61952,N/A,False
clean_Q8IVF4.pdb,AlphaFold,PDB,clean_Q8IVF4,N/A,False
clean_Q9HAY6.pdb,AlphaFold,PDB,clean_Q9HAY6,N/A,False
clean_Q9NS67.pdb,AlphaFold,PDB,clean_Q9NS67,N/A,False
clean_Q86YS6.pdb,AlphaFold,PDB,clean_Q86YS6,N/A,False
clean_Q9NXK6.pdb,AlphaFold,PDB,clean_Q9NXK6,N/A,False
clean_Q9HB58.pdb,AlphaFold,PDB,clean_Q9HB58,N/A,False
clean_P98174.pdb,AlphaFold,PDB,clean_P98174,N/A,False
clean_Q6UXD5.pdb,AlphaFold,PDB,clean_Q6UXD5,N/A,False
clean_Q5VUB5.pdb,AlphaFold,PDB,clean_Q5VUB5,N/A,False
clean_Q8NFX7.pdb,AlphaFold,PDB,clean_Q8NFX7,N/A,False
clean_P52739.pdb,AlphaFold,PDB,clean_P52739,N/A,False
clean_P0DMR3.pdb,AlphaFold,PDB,clean_P0DMR3,N/A,False
clean_Q9H2U2.pdb,AlphaFold,PDB,clean_Q9H2U2,N/A,False
clean_P51957.pdb,AlphaFold,PDB,clean_P51957,N/A,False
clean_Q92903.pdb,AlphaFold,PDB,clean_Q92903,N/A,False
clean_O60516.pdb,AlphaFold,PDB,clean_O60516,N/A,False
clean_Q13275.pdb,AlphaFold,PDB,clean_Q13275,N/A,False
clean_Q9UKP4.pdb,AlphaFold,PDB,clean_Q9UKP4,N/A,False
clean_Q9BWQ8.pdb,AlphaFold,PDB,clean_Q9BWQ8,N/A,False
clean_O43761.pdb,AlphaFold,PDB,clean_O43761,N/A,False
clean_P57775.pdb,AlphaFold,PDB,clean_P57775,N/A,False
clean_O14514.pdb,AlphaFold,PDB,clean_O14514,N/A,False
clean_Q9P291.pdb,AlphaFold,PDB,clean_Q9P291,N/A,False
clean_Q86UP2.pdb,AlphaFold,PDB,clean_Q86UP2,N/A,False
clean_Q9H2C1.pdb,AlphaFold,PDB,clean_Q9H2C1,N/A,False
clean_Q8WXA8.pdb,AlphaFold,PDB,clean_Q8WXA8,N/A,False
clean_Q01954.pdb,AlphaFold,PDB,clean_Q01954,N/A,False
clean_Q05513.pdb,AlphaFold,PDB,clean_Q05513,N/A,False
clean_O14804.pdb,AlphaFold,PDB,clean_O14804,N/A,False
clean_P05109.pdb,AlphaFold,PDB,clean_P05109,N/A,False
clean_Q9H4G0.pdb,AlphaFold,PDB,clean_Q9H4G0,N/A,False
clean_Q86UG4.pdb,AlphaFold,PDB,clean_Q86UG4,N/A,False
clean_P56693.pdb,AlphaFold,PDB,clean_P56693,N/A,False
clean_Q02040.pdb,AlphaFold,PDB,clean_Q02040,N/A,False
clean_O00622.pdb,AlphaFold,PDB,clean_O00622,N/A,False
clean_Q9Y2B4.pdb,AlphaFold,PDB,clean_Q9Y2B4,N/A,False
clean_Q8TCT0.pdb,AlphaFold,PDB,clean_Q8TCT0,N/A,False
clean_Q96RI8.pdb,AlphaFold,PDB,clean_Q96RI8,N/A,False
clean_Q86VL8.pdb,AlphaFold,PDB,clean_Q86VL8,N/A,False
clean_Q693B1.pdb,AlphaFold,PDB,clean_Q693B1,N/A,False
clean_O76050.pdb,AlphaFold,PDB,clean_O76050,N/A,False
clean_Q504Y0.pdb,AlphaFold,PDB,clean_Q504Y0,N/A,False
clean_Q8WUJ3.pdb,AlphaFold,PDB,clean_Q8WUJ3,N/A,False
clean_Q8NHG8.pdb,AlphaFold,PDB,clean_Q8NHG8,N/A,False
clean_Q5F1R6.pdb,AlphaFold,PDB,clean_Q5F1R6,N/A,False
clean_Q9ULR5.pdb,AlphaFold,PDB,clean_Q9ULR5,N/A,False
clean_Q9BXC0.pdb,AlphaFold,PDB,clean_Q9BXC0,N/A,False
clean_Q14916.pdb,AlphaFold,PDB,clean_Q14916,N/A,False
clean_P10451.pdb,AlphaFold,PDB,clean_P10451,N/A,False
clean_O95156.pdb,AlphaFold,PDB,clean_O95156,N/A,False
clean_Q15392.pdb,AlphaFold,PDB,clean_Q15392,N/A,False
clean_Q6P1K1.pdb,AlphaFold,PDB,clean_Q6P1K1,N/A,False
clean_O95661.pdb,AlphaFold,PDB,clean_O95661,N/A,False
clean_Q14129.pdb,AlphaFold,PDB,clean_Q14129,N/A,False
clean_Q9Y675.pdb,AlphaFold,PDB,clean_Q9Y675,N/A,False
clean_Q7Z6B7.pdb,AlphaFold,PDB,clean_Q7Z6B7,N/A,False
clean_Q969Z4.pdb,AlphaFold,PDB,clean_Q969Z4,N/A,False
clean_Q2V2M9.pdb,AlphaFold,PDB,clean_Q2V2M9,N/A,False
clean_Q13546.pdb,AlphaFold,PDB,clean_Q13546,N/A,False
clean_Q7RTS9.pdb,AlphaFold,PDB,clean_Q7RTS9,N/A,False
clean_Q9H5V7.pdb,AlphaFold,PDB,clean_Q9H5V7,N/A,False
clean_Q16650.pdb,AlphaFold,PDB,clean_Q16650,N/A,False
clean_O60503.pdb,AlphaFold,PDB,clean_O60503,N/A,False
clean_P12829.pdb,AlphaFold,PDB,clean_P12829,N/A,False
clean_Q12893.pdb,AlphaFold,PDB,clean_Q12893,N/A,False
clean_Q12979.pdb,AlphaFold,PDB,clean_Q12979,N/A,False
clean_Q96PE5.pdb,AlphaFold,PDB,clean_Q96PE5,N/A,False
clean_Q92536.pdb,AlphaFold,PDB,clean_Q92536,N/A,False
clean_Q33E94.pdb,AlphaFold,PDB,clean_Q33E94,N/A,False
clean_Q9Y2I6.pdb,AlphaFold,PDB,clean_Q9Y2I6,N/A,False
clean_Q96JJ7.pdb,AlphaFold,PDB,clean_Q96JJ7,N/A,False
clean_Q8IVF7.pdb,AlphaFold,PDB,clean_Q8IVF7,N/A,False
clean_Q9Y272.pdb,AlphaFold,PDB,clean_Q9Y272,N/A,False
clean_Q13286.pdb,AlphaFold,PDB,clean_Q13286,N/A,False
clean_Q9H7Z7.pdb,AlphaFold,PDB,clean_Q9H7Z7,N/A,False
clean_Q5VW36.pdb,AlphaFold,PDB,clean_Q5VW36,N/A,False
clean_Q9NRY6.pdb,AlphaFold,PDB,clean_Q9NRY6,N/A,False
clean_Q9C0C2.pdb,AlphaFold,PDB,clean_Q9C0C2,N/A,False
clean_Q8WYR1.pdb,AlphaFold,PDB,clean_Q8WYR1,N/A,False
clean_Q8TBE1.pdb,AlphaFold,PDB,clean_Q8TBE1,N/A,False
clean_Q8N1M1.pdb,AlphaFold,PDB,clean_Q8N1M1,N/A,False
clean_Q08117.pdb,AlphaFold,PDB,clean_Q08117,N/A,False
clean_Q8NC24.pdb,AlphaFold,PDB,clean_Q8NC24,N/A,False
clean_Q9GZN2.pdb,AlphaFold,PDB,clean_Q9GZN2,N/A,False
clean_Q8NCW6.pdb,AlphaFold,PDB,clean_Q8NCW6,N/A,False
clean_Q99547.pdb,AlphaFold,PDB,clean_Q99547,N/A,False
clean_Q92667.pdb,AlphaFold,PDB,clean_Q92667,N/A,False
clean_P0C0E4.pdb,AlphaFold,PDB,clean_P0C0E4,N/A,False
clean_Q7L775.pdb,AlphaFold,PDB,clean_Q7L775,N/A,False
clean_Q4VNC1.pdb,AlphaFold,PDB,clean_Q4VNC1,N/A,False
clean_Q92581.pdb,AlphaFold,PDB,clean_Q92581,N/A,False
clean_O60337.pdb,AlphaFold,PDB,clean_O60337,N/A,False
clean_P49590.pdb,AlphaFold,PDB,clean_P49590,N/A,False
clean_Q5QGS0.pdb,AlphaFold,PDB,clean_Q5QGS0,N/A,False
clean_Q9P0S3.pdb,AlphaFold,PDB,clean_Q9P0S3,N/A,False
clean_P22612.pdb,AlphaFold,PDB,clean_P22612,N/A,False
clean_Q8IWZ3.pdb,AlphaFold,PDB,clean_Q8IWZ3,N/A,False
clean_O95208.pdb,AlphaFold,PDB,clean_O95208,N/A,False
clean_Q96A23.pdb,AlphaFold,PDB,clean_Q96A23,N/A,False
clean_P49619.pdb,AlphaFold,PDB,clean_P49619,N/A,False
clean_O43593.pdb,AlphaFold,PDB,clean_O43593,N/A,False
clean_Q9BY60.pdb,AlphaFold,PDB,clean_Q9BY60,N/A,False
clean_Q9P0J1.pdb,AlphaFold,PDB,clean_Q9P0J1,N/A,False
clean_Q969T3.pdb,AlphaFold,PDB,clean_Q969T3,N/A,False
clean_Q9NS85.pdb,AlphaFold,PDB,clean_Q9NS85,N/A,False
clean_Q8TEW6.pdb,AlphaFold,PDB,clean_Q8TEW6,N/A,False
clean_Q9BZG8.pdb,AlphaFold,PDB,clean_Q9BZG8,N/A,False
clean_Q9BQY9.pdb,AlphaFold,PDB,clean_Q9BQY9,N/A,False
clean_P52738.pdb,AlphaFold,PDB,clean_P52738,N/A,False
clean_Q86XG9.pdb,AlphaFold,PDB,clean_Q86XG9,N/A,False
clean_Q12837.pdb,AlphaFold,PDB,clean_Q12837,N/A,False
clean_Q8WWY8.pdb,AlphaFold,PDB,clean_Q8WWY8,N/A,False
clean_Q6PGN9.pdb,AlphaFold,PDB,clean_Q6PGN9,N/A,False
clean_Q8WTV1.pdb,AlphaFold,PDB,clean_Q8WTV1,N/A,False
clean_P09455.pdb,AlphaFold,PDB,clean_P09455,N/A,False
clean_Q7Z7M8.pdb,AlphaFold,PDB,clean_Q7Z7M8,N/A,False
clean_Q70IA6.pdb,AlphaFold,PDB,clean_Q70IA6,N/A,False
clean_Q7Z5J1.pdb,AlphaFold,PDB,clean_Q7Z5J1,N/A,False
clean_Q8IVB4.pdb,AlphaFold,PDB,clean_Q8IVB4,N/A,False
clean_P48065.pdb,AlphaFold,PDB,clean_P48065,N/A,False
clean_Q17R89.pdb,AlphaFold,PDB,clean_Q17R89,N/A,False
clean_Q9BQA5.pdb,AlphaFold,PDB,clean_Q9BQA5,N/A,False
clean_Q96RI1.pdb,AlphaFold,PDB,clean_Q96RI1,N/A,False
clean_Q9BYB4.pdb,AlphaFold,PDB,clean_Q9BYB4,N/A,False
clean_Q8TEU8.pdb,AlphaFold,PDB,clean_Q8TEU8,N/A,False
clean_Q7Z7H3.pdb,AlphaFold,PDB,clean_Q7Z7H3,N/A,False
clean_Q9Y5K3.pdb,AlphaFold,PDB,clean_Q9Y5K3,N/A,False
clean_O43511.pdb,AlphaFold,PDB,clean_O43511,N/A,False
clean_O00624.pdb,AlphaFold,PDB,clean_O00624,N/A,False
clean_Q9UI47.pdb,AlphaFold,PDB,clean_Q9UI47,N/A,False
clean_Q96S38.pdb,AlphaFold,PDB,clean_Q96S38,N/A,False
clean_Q9NZ32.pdb,AlphaFold,PDB,clean_Q9NZ32,N/A,False
clean_Q9NRJ4.pdb,AlphaFold,PDB,clean_Q9NRJ4,N/A,False
clean_P60602.pdb,AlphaFold,PDB,clean_P60602,N/A,False
clean_P21589.pdb,AlphaFold,PDB,clean_P21589,N/A,False
clean_Q9UBU2.pdb,AlphaFold,PDB,clean_Q9UBU2,N/A,False
clean_Q96FN4.pdb,AlphaFold,PDB,clean_Q96FN4,N/A,False
clean_Q9P2H0.pdb,AlphaFold,PDB,clean_Q9P2H0,N/A,False
clean_Q9NWT1.pdb,AlphaFold,PDB,clean_Q9NWT1,N/A,False
clean_Q13536.pdb,AlphaFold,PDB,clean_Q13536,N/A,False
clean_Q8TDF5.pdb,AlphaFold,PDB,clean_Q8TDF5,N/A,False
clean_Q05084.pdb,AlphaFold,PDB,clean_Q05084,N/A,False
clean_Q8IYJ3.pdb,AlphaFold,PDB,clean_Q8IYJ3,N/A,False
clean_P61601.pdb,AlphaFold,PDB,clean_P61601,N/A,False
clean_Q9NZR4.pdb,AlphaFold,PDB,clean_Q9NZR4,N/A,False
clean_Q96G61.pdb,AlphaFold,PDB,clean_Q96G61,N/A,False
clean_Q9BT67.pdb,AlphaFold,PDB,clean_Q9BT67,N/A,False
clean_Q2M3C7.pdb,AlphaFold,PDB,clean_Q2M3C7,N/A,False
clean_O00519.pdb,AlphaFold,PDB,clean_O00519,N/A,False
clean_Q96KP1.pdb,AlphaFold,PDB,clean_Q96KP1,N/A,False
clean_P80723.pdb,AlphaFold,PDB,clean_P80723,N/A,False
clean_A6NMB1.pdb,AlphaFold,PDB,clean_A6NMB1,N/A,False
clean_Q6PIY7.pdb,AlphaFold,PDB,clean_Q6PIY7,N/A,False
clean_Q86YC3.pdb,AlphaFold,PDB,clean_Q86YC3,N/A,False
clean_O00744.pdb,AlphaFold,PDB,clean_O00744,N/A,False
clean_Q8TE85.pdb,AlphaFold,PDB,clean_Q8TE85,N/A,False
clean_Q6UVY6.pdb,AlphaFold,PDB,clean_Q6UVY6,N/A,False
clean_Q15424.pdb,AlphaFold,PDB,clean_Q15424,N/A,False
clean_Q8N3T1.pdb,AlphaFold,PDB,clean_Q8N3T1,N/A,False
clean_Q9NRR6.pdb,AlphaFold,PDB,clean_Q9NRR6,N/A,False
clean_Q96J66.pdb,AlphaFold,PDB,clean_Q96J66,N/A,False
clean_Q717R9.pdb,AlphaFold,PDB,clean_Q717R9,N/A,False
clean_Q13671.pdb,AlphaFold,PDB,clean_Q13671,N/A,False
clean_P50150.pdb,AlphaFold,PDB,clean_P50150,N/A,False
clean_Q9H2G4.pdb,AlphaFold,PDB,clean_Q9H2G4,N/A,False
clean_Q49AN0.pdb,AlphaFold,PDB,clean_Q49AN0,N/A,False
clean_P00797.pdb,AlphaFold,PDB,clean_P00797,N/A,False
clean_Q9BXQ6.pdb,AlphaFold,PDB,clean_Q9BXQ6,N/A,False
clean_Q06413.pdb,AlphaFold,PDB,clean_Q06413,N/A,False
clean_P31629.pdb,AlphaFold,PDB,clean_P31629,N/A,False
clean_Q9UJ14.pdb,AlphaFold,PDB,clean_Q9UJ14,N/A,False
clean_Q3ZCQ8.pdb,AlphaFold,PDB,clean_Q3ZCQ8,N/A,False
clean_Q8IZC4.pdb,AlphaFold,PDB,clean_Q8IZC4,N/A,False
clean_Q8N6N3.pdb,AlphaFold,PDB,clean_Q8N6N3,N/A,False
clean_Q96P69.pdb,AlphaFold,PDB,clean_Q96P69,N/A,False
clean_Q6ZSZ6.pdb,AlphaFold,PDB,clean_Q6ZSZ6,N/A,False
clean_Q9P1A6.pdb,AlphaFold,PDB,clean_Q9P1A6,N/A,False
clean_Q9UNK0.pdb,AlphaFold,PDB,clean_Q9UNK0,N/A,False
clean_Q96FT7.pdb,AlphaFold,PDB,clean_Q96FT7,N/A,False
clean_Q14C87.pdb,AlphaFold,PDB,clean_Q14C87,N/A,False
clean_Q92561.pdb,AlphaFold,PDB,clean_Q92561,N/A,False
clean_O75677.pdb,AlphaFold,PDB,clean_O75677,N/A,False
clean_P19224.pdb,AlphaFold,PDB,clean_P19224,N/A,False
clean_Q9BXI3.pdb,AlphaFold,PDB,clean_Q9BXI3,N/A,False
clean_Q9UKG4.pdb,AlphaFold,PDB,clean_Q9UKG4,N/A,False
clean_Q9NZN3.pdb,AlphaFold,PDB,clean_Q9NZN3,N/A,False
clean_Q99463.pdb,AlphaFold,PDB,clean_Q99463,N/A,False
clean_O60243.pdb,AlphaFold,PDB,clean_O60243,N/A,False
clean_O14905.pdb,AlphaFold,PDB,clean_O14905,N/A,False
clean_O95153.pdb,AlphaFold,PDB,clean_O95153,N/A,False
clean_Q99698.pdb,AlphaFold,PDB,clean_Q99698,N/A,False
clean_Q7L7V1.pdb,AlphaFold,PDB,clean_Q7L7V1,N/A,False
clean_P12034.pdb,AlphaFold,PDB,clean_P12034,N/A,False
clean_Q6PKX4.pdb,AlphaFold,PDB,clean_Q6PKX4,N/A,False
clean_Q9NP80.pdb,AlphaFold,PDB,clean_Q9NP80,N/A,False
clean_Q9BX10.pdb,AlphaFold,PDB,clean_Q9BX10,N/A,False
clean_Q6NT16.pdb,AlphaFold,PDB,clean_Q6NT16,N/A,False
clean_Q9Y5X4.pdb,AlphaFold,PDB,clean_Q9Y5X4,N/A,False
clean_Q9BV94.pdb,AlphaFold,PDB,clean_Q9BV94,N/A,False
clean_Q9HB19.pdb,AlphaFold,PDB,clean_Q9HB19,N/A,False
clean_Q70EK9.pdb,AlphaFold,PDB,clean_Q70EK9,N/A,False
clean_P78367.pdb,AlphaFold,PDB,clean_P78367,N/A,False
clean_Q8N0X2.pdb,AlphaFold,PDB,clean_Q8N0X2,N/A,False
clean_Q9UL41.pdb,AlphaFold,PDB,clean_Q9UL41,N/A,False
clean_P16389.pdb,AlphaFold,PDB,clean_P16389,N/A,False
clean_P61550.pdb,AlphaFold,PDB,clean_P61550,N/A,False
clean_A0A1B0GTK4.pdb,AlphaFold,PDB,clean_A0A1B0GTK4,N/A,False
